"";"day";"spot"
"3495";2010-12-29;4,19
"3496";2010-12-30;4,22
"3497";2010-12-31;4,22
"3498";2011-01-03;4,54
"3499";2011-01-04;4,61
"3500";2011-01-05;4,52
"3501";2011-01-06;4,49
"3502";2011-01-07;4,42
"3503";2011-01-10;4,49
"3504";2011-01-11;4,42
"3505";2011-01-12;4,55
"3506";2011-01-13;4,48
"3507";2011-01-14;4,38
"3508";2011-01-18;4,52
"3509";2011-01-19;4,48
"3510";2011-01-20;4,57
"3511";2011-01-21;4,72
"3512";2011-01-24;4,72
"3513";2011-01-25;4,46
"3514";2011-01-26;4,4
"3515";2011-01-27;4,41
"3516";2011-01-28;4,27
"3517";2011-01-31;4,42
"3518";2011-02-01;4,42
"3519";2011-02-02;4,55
"3520";2011-02-03;4,69
"3521";2011-02-04;4,48
"3522";2011-02-07;4,32
"3523";2011-02-08;4,24
"3524";2011-02-09;4,22
"3525";2011-02-10;4,11
"3526";2011-02-11;3,96
"3527";2011-02-14;3,89
"3528";2011-02-15;3,92
"3529";2011-02-16;3,93
"3530";2011-02-17;3,9
"3531";2011-02-18;3,84
"3532";2011-02-22;3,89
"3533";2011-02-23;3,83
"3534";2011-02-24;3,83
"3535";2011-02-25;3,81
"3536";2011-02-28;3,93
"3537";2011-03-01;3,93
"3538";2011-03-02;3,79
"3539";2011-03-03;3,75
"3540";2011-03-04;3,7
"3541";2011-03-07;3,73
"3542";2011-03-08;3,83
"3543";2011-03-09;3,81
"3544";2011-03-10;3,87
"3545";2011-03-11;3,78
"3546";2011-03-14;3,9
"3547";2011-03-15;3,81
"3548";2011-03-16;3,86
"3549";2011-03-17;3,85
"3550";2011-03-18;3,98
"3551";2011-03-21;3,99
"3552";2011-03-22;4,05
"3553";2011-03-23;4,18
"3554";2011-03-24;4,27
"3555";2011-03-25;4,13
"3556";2011-03-28;4,35
"3557";2011-03-29;4,27
"3558";2011-03-30;4,25
"3559";2011-03-31;4,32
"3560";2011-04-01;4,32
"3561";2011-04-04;4,21
"3562";2011-04-05;4,22
"3563";2011-04-06;4,17
"3564";2011-04-07;4,12
"3565";2011-04-08;4,05
"3566";2011-04-11;4,05
"3567";2011-04-12;4,08
"3568";2011-04-13;4,14
"3569";2011-04-14;4,12
"3570";2011-04-15;4,21
"3571";2011-04-18;4,23
"3572";2011-04-19;4,19
"3573";2011-04-20;4,33
"3574";2011-04-21;4,33
"3575";2011-04-25;4,37
"3576";2011-04-26;4,32
"3577";2011-04-27;4,35
"3578";2011-04-28;4,38
"3579";2011-04-29;4,51
"3580";2011-05-02;4,6
"3581";2011-05-03;4,6
"3582";2011-05-04;4,59
"3583";2011-05-05;4,49
"3584";2011-05-06;4,24
"3585";2011-05-09;4,28
"3586";2011-05-10;4,19
"3587";2011-05-11;4,23
"3588";2011-05-12;4,1
"3589";2011-05-13;4,09
"3590";2011-05-16;4,21
"3591";2011-05-17;4,25
"3592";2011-05-18;4,15
"3593";2011-05-19;4,1
"3594";2011-05-20;4,05
"3595";2011-05-23;4,27
"3596";2011-05-24;4,37
"3597";2011-05-25;4,36
"3598";2011-05-26;4,37
"3599";2011-05-27;4,36
"3600";2011-05-31;4,63
"3601";2011-06-01;4,62
"3602";2011-06-02;4,64
"3603";2011-06-03;4,72
"3604";2011-06-06;4,83
"3605";2011-06-07;4,83
"3606";2011-06-08;4,83
"3607";2011-06-09;4,92
"3608";2011-06-10;4,72
"3609";2011-06-13;4,75
"3610";2011-06-14;4,59
"3611";2011-06-15;4,53
"3612";2011-06-16;4,54
"3613";2011-06-17;4,39
"3614";2011-06-20;4,33
"3615";2011-06-21;4,37
"3616";2011-06-22;4,42
"3617";2011-06-23;4,31
"3618";2011-06-24;4,2
"3619";2011-06-27;4,25
"3620";2011-06-28;4,34
"3621";2011-06-29;4,4
"3622";2011-06-30;4,28
"3623";2011-07-01;4,33
"3624";2011-07-05;4,4
"3625";2011-07-06;4,34
"3626";2011-07-07;4,25
"3627";2011-07-08;4,19
"3628";2011-07-11;4,35
"3629";2011-07-12;4,38
"3630";2011-07-13;4,43
"3631";2011-07-14;4,42
"3632";2011-07-15;4,49
"3633";2011-07-18;4,6
"3634";2011-07-19;4,6
"3635";2011-07-20;4,64
"3636";2011-07-21;4,58
"3637";2011-07-22;4,46
"3638";2011-07-25;4,45
"3639";2011-07-26;4,43
"3640";2011-07-27;4,46
"3641";2011-07-28;4,41
"3642";2011-07-29;4,26
"3643";2011-08-01;4,29
"3644";2011-08-02;4,3
"3645";2011-08-03;4,26
"3646";2011-08-04;4,2
"3647";2011-08-05;4
"3648";2011-08-08;4
"3649";2011-08-09;4,06
"3650";2011-08-10;4,09
"3651";2011-08-11;4,06
"3652";2011-08-12;4,17
"3653";2011-08-15;4,05
"3654";2011-08-16;4,03
"3655";2011-08-17;3,98
"3656";2011-08-18;3,98
"3657";2011-08-19;3,99
"3658";2011-08-22;3,97
"3659";2011-08-23;4,01
"3660";2011-08-24;4,1
"3661";2011-08-25;4,01
"3662";2011-08-26;3,96
"3663";2011-08-29;3,93
"3664";2011-08-30;3,85
"3665";2011-08-31;3,97
"3666";2011-09-01;4,18
"3667";2011-09-02;4,12
"3668";2011-09-06;3,93
"3669";2011-09-07;3,96
"3670";2011-09-08;3,99
"3671";2011-09-09;3,96
"3672";2011-09-12;3,92
"3673";2011-09-13;3,96
"3674";2011-09-14;4,01
"3675";2011-09-15;4,04
"3676";2011-09-16;3,84
"3677";2011-09-19;3,78
"3678";2011-09-20;3,84
"3679";2011-09-21;3,78
"3680";2011-09-22;3,72
"3681";2011-09-23;3,74
"3682";2011-09-26;3,8
"3683";2011-09-27;3,92
"3684";2011-09-28;3,88
"3685";2011-09-29;3,77
"3686";2011-09-30;3,68
"3687";2011-10-03;3,57
"3688";2011-10-04;3,56
"3689";2011-10-05;3,63
"3690";2011-10-06;3,49
"3691";2011-10-07;3,4
"3692";2011-10-10;3,41
"3693";2011-10-11;3,52
"3694";2011-10-12;3,54
"3695";2011-10-13;3,42
"3696";2011-10-14;3,49
"3697";2011-10-17;3,72
"3698";2011-10-18;3,63
"3699";2011-10-19;3,59
"3700";2011-10-20;3,61
"3701";2011-10-21;3,54
"3702";2011-10-24;3,61
"3703";2011-10-25;3,62
"3704";2011-10-26;3,65
"3705";2011-10-27;3,59
"3706";2011-10-28;3,63
"3707";2011-10-31;3,66
"3708";2011-11-01;3,49
"3709";2011-11-02;3,39
"3710";2011-11-03;3,39
"3711";2011-11-04;3,44
"3712";2011-11-07;3,35
"3713";2011-11-08;3,42
"3714";2011-11-09;3,55
"3715";2011-11-10;3,48
"3716";2011-11-11;3,29
"3717";2011-11-14;3,17
"3718";2011-11-15;3,12
"3719";2011-11-16;3,11
"3720";2011-11-17;3,11
"3721";2011-11-18;3,01
"3722";2011-11-21;2,94
"3723";2011-11-22;3,06
"3724";2011-11-23;2,84
"3725";2011-11-25;2,84
"3726";2011-11-28;3,09
"3727";2011-11-29;3,39
"3728";2011-11-30;3,53
"3729";2011-12-01;3,49
"3730";2011-12-02;3,35
"3731";2011-12-05;3,38
"3732";2011-12-06;3,43
"3733";2011-12-07;3,45
"3734";2011-12-08;3,42
"3735";2011-12-09;3,29
"3736";2011-12-12;3,13
"3737";2011-12-13;3,12
"3738";2011-12-14;3,08
"3739";2011-12-15;3,05
"3740";2011-12-16;3,01
"3741";2011-12-19;3,03
"3742";2011-12-20;3,06
"3743";2011-12-21;3,05
"3744";2011-12-22;3,08
"3745";2011-12-23;2,97
"3746";2011-12-27;3,09
"3747";2011-12-28;3,07
"3748";2011-12-29;3,03
"3749";2011-12-30;2,98
"3750";2012-01-03;2,97
"3751";2012-01-04;2,96
"3752";2012-01-05;2,91
"3753";2012-01-06;2,85
"3754";2012-01-09;2,89
"3755";2012-01-10;2,97
"3756";2012-01-11;2,81
"3757";2012-01-12;2,7
"3758";2012-01-13;2,67
"3759";2012-01-17;2,51
"3760";2012-01-18;2,49
"3761";2012-01-19;2,36
"3762";2012-01-20;2,23
"3763";2012-01-23;2,39
"3764";2012-01-24;2,6
"3765";2012-01-25;2,61
"3766";2012-01-26;2,68
"3767";2012-01-27;2,59
"3768";2012-01-30;2,71
"3769";2012-01-31;2,51
"3770";2012-02-01;2,32
"3771";2012-02-02;2,3
"3772";2012-02-03;2,4
"3773";2012-02-06;2,46
"3774";2012-02-07;2,6
"3775";2012-02-08;2,48
"3776";2012-02-09;2,5
"3777";2012-02-10;2,51
"3778";2012-02-13;2,42
"3779";2012-02-14;2,48
"3780";2012-02-15;2,54
"3781";2012-02-16;2,47
"3782";2012-02-17;2,67
"3783";2012-02-21;2,63
"3784";2012-02-22;2,6
"3785";2012-02-23;2,68
"3786";2012-02-24;2,6
"3787";2012-02-27;2,55
"3788";2012-02-28;2,44
"3789";2012-02-29;2,44
"3790";2012-03-01;2,45
"3791";2012-03-02;2,38
"3792";2012-03-05;2,31
"3793";2012-03-06;2,3
"3794";2012-03-07;2,24
"3795";2012-03-08;2,24
"3796";2012-03-09;2,21
"3797";2012-03-12;2,17
"3798";2012-03-13;2,15
"3799";2012-03-14;2,13
"3800";2012-03-15;2,07
"3801";2012-03-16;2,01
"3802";2012-03-19;2,14
"3803";2012-03-20;2,19
"3804";2012-03-21;2,21
"3805";2012-03-22;2,19
"3806";2012-03-23;2,07
"3807";2012-03-26;2,16
"3808";2012-03-27;2,09
"3809";2012-03-28;2,05
"3810";2012-03-29;2,02
"3811";2012-03-30;2
"3812";2012-04-02;1,88
"3813";2012-04-03;1,94
"3814";2012-04-04;2,06
"3815";2012-04-05;1,98
"3816";2012-04-09;1,99
"3817";2012-04-10;1,99
"3818";2012-04-11;1,91
"3819";2012-04-12;1,87
"3820";2012-04-13;1,87
"3821";2012-04-16;1,88
"3822";2012-04-17;1,89
"3823";2012-04-18;1,87
"3824";2012-04-19;1,85
"3825";2012-04-20;1,82
"3826";2012-04-23;1,89
"3827";2012-04-24;1,97
"3828";2012-04-25;1,99
"3829";2012-04-26;2,1
"3830";2012-04-27;2,05
"3831";2012-04-30;2,1
"3832";2012-05-01;2,29
"3833";2012-05-02;2,31
"3834";2012-05-03;2,29
"3835";2012-05-04;2,3
"3836";2012-05-07;2,3
"3837";2012-05-08;2,27
"3838";2012-05-09;2,36
"3839";2012-05-10;2,36
"3840";2012-05-11;2,37
"3841";2012-05-14;2,41
"3842";2012-05-15;2,38
"3843";2012-05-16;2,5
"3844";2012-05-17;2,6
"3845";2012-05-18;2,56
"3846";2012-05-21;2,6
"3847";2012-05-22;2,55
"3848";2012-05-23;2,6
"3849";2012-05-24;2,66
"3850";2012-05-25;2,56
"3851";2012-05-29;2,5
"3852";2012-05-30;2,39
"3853";2012-05-31;2,34
"3854";2012-06-01;2,24
"3855";2012-06-04;2,32
"3856";2012-06-05;2,39
"3857";2012-06-06;2,41
"3858";2012-06-07;2,33
"3859";2012-06-08;2,22
"3860";2012-06-11;2,22
"3861";2012-06-12;2,17
"3862";2012-06-13;2,18
"3863";2012-06-14;2,2
"3864";2012-06-15;2,44
"3865";2012-06-18;2,45
"3866";2012-06-19;2,59
"3867";2012-06-20;2,6
"3868";2012-06-21;2,48
"3869";2012-06-22;2,5
"3870";2012-06-25;2,7
"3871";2012-06-26;2,7
"3872";2012-06-27;2,87
"3873";2012-06-28;2,81
"3874";2012-06-29;2,74
"3875";2012-07-02;2,73
"3876";2012-07-03;2,78
"3877";2012-07-05;2,9
"3878";2012-07-06;2,94
"3879";2012-07-09;2,79
"3880";2012-07-10;2,87
"3881";2012-07-11;2,72
"3882";2012-07-12;2,83
"3883";2012-07-13;2,88
"3884";2012-07-16;2,92
"3885";2012-07-17;2,83
"3886";2012-07-18;2,84
"3887";2012-07-19;2,99
"3888";2012-07-20;3,03
"3889";2012-07-23;3,05
"3890";2012-07-24;3,16
"3891";2012-07-25;3,19
"3892";2012-07-26;3,13
"3893";2012-07-27;3,1
"3894";2012-07-30;3,14
"3895";2012-07-31;3,2
"3896";2012-08-01;3,2
"3897";2012-08-02;3,16
"3898";2012-08-03;2,91
"3899";2012-08-06;2,9
"3900";2012-08-07;2,99
"3901";2012-08-08;2,97
"3902";2012-08-09;2,89
"3903";2012-08-10;2,84
"3904";2012-08-13;2,77
"3905";2012-08-14;2,79
"3906";2012-08-15;2,82
"3907";2012-08-16;2,78
"3908";2012-08-17;2,7
"3909";2012-08-20;2,75
"3910";2012-08-21;2,8
"3911";2012-08-22;2,8
"3912";2012-08-23;2,81
"3913";2012-08-24;2,81
"3914";2012-08-27;2,8
"3915";2012-08-28;2,71
"3916";2012-08-29;2,64
"3917";2012-08-30;2,72
"3918";2012-08-31;2,72
"3919";2012-09-04;2,81
"3920";2012-09-05;2,87
"3921";2012-09-06;2,85
"3922";2012-09-07;2,73
"3923";2012-09-10;2,66
"3924";2012-09-11;2,82
"3925";2012-09-12;2,96
"3926";2012-09-13;3,01
"3927";2012-09-14;2,94
"3928";2012-09-17;2,83
"3929";2012-09-18;2,74
"3930";2012-09-19;2,7
"3931";2012-09-20;2,76
"3932";2012-09-21;2,76
"3933";2012-09-24;2,82
"3934";2012-09-25;2,84
"3935";2012-09-26;2,92
"3936";2012-09-27;3,01
"3937";2012-09-28;3,08
"3938";2012-10-01;3,19
"3939";2012-10-02;3,21
"3940";2012-10-03;3,21
"3941";2012-10-04;3,23
"3942";2012-10-05;3,26
"3943";2012-10-08;3,18
"3944";2012-10-09;3,18
"3945";2012-10-10;3,26
"3946";2012-10-11;3,28
"3947";2012-10-12;3,38
"3948";2012-10-15;3,35
"3949";2012-10-16;3,27
"3950";2012-10-17;3,24
"3951";2012-10-18;3,28
"3952";2012-10-19;3,43
"3953";2012-10-22;3,49
"3954";2012-10-23;3,34
"3955";2012-10-24;3,43
"3956";2012-10-25;3,39
"3957";2012-10-26;3,38
"3958";2012-10-29;3,4
"3959";2012-10-30;3,42
"3960";2012-10-31;3,5
"3961";2012-11-01;3,5
"3962";2012-11-02;3,4
"3963";2012-11-05;3,34
"3964";2012-11-06;3,41
"3965";2012-11-07;3,47
"3966";2012-11-08;3,45
"3967";2012-11-09;3,33
"3968";2012-11-12;3,4
"3969";2012-11-13;3,57
"3970";2012-11-14;3,66
"3971";2012-11-15;3,63
"3972";2012-11-16;3,46
"3973";2012-11-19;3,63
"3974";2012-11-20;3,62
"3975";2012-11-21;3,59
"3976";2012-11-23;3,59
"3977";2012-11-26;3,75
"3978";2012-11-27;3,77
"3979";2012-11-28;3,71
"3980";2012-11-29;3,61
"3981";2012-11-30;3,46
"3982";2012-12-03;3,44
"3983";2012-12-04;3,38
"3984";2012-12-05;3,41
"3985";2012-12-06;3,48
"3986";2012-12-07;3,33
"3987";2012-12-10;3,35
"3988";2012-12-11;3,39
"3989";2012-12-12;3,33
"3990";2012-12-13;3,27
"3991";2012-12-14;3,15
"3992";2012-12-17;3,2
"3993";2012-12-18;3,29
"3994";2012-12-19;3,25
"3995";2012-12-20;3,35
"3996";2012-12-21;3,42
"3997";2012-12-24;3,3
"3998";2012-12-26;3,35
"3999";2012-12-27;3,31
"4000";2012-12-28;3,4
"4001";2012-12-31;3,43
"4002";2013-01-02;3,3
"4003";2013-01-03;3,19
"4004";2013-01-04;3,2
"4005";2013-01-07;3,3
"4006";2013-01-08;3,21
"4007";2013-01-09;3,14
"4008";2013-01-10;3,08
"4009";2013-01-11;3,18
"4010";2013-01-14;3,39
"4011";2013-01-15;3,4
"4012";2013-01-16;3,43
"4013";2013-01-17;3,44
"4014";2013-01-18;3,54
"4015";2013-01-22;3,63
"4016";2013-01-23;3,53
"4017";2013-01-24;3,56
"4018";2013-01-25;3,42
"4019";2013-01-28;3,25
"4020";2013-01-29;3,14
"4021";2013-01-30;3,24
"4022";2013-01-31;3,33
"4023";2013-02-01;3,34
"4024";2013-02-04;3,27
"4025";2013-02-05;3,34
"4026";2013-02-06;3,41
"4027";2013-02-07;3,39
"4028";2013-02-08;3,26
"4029";2013-02-11;3,2
"4030";2013-02-12;3,3
"4031";2013-02-13;3,29
"4032";2013-02-14;3,3
"4033";2013-02-15;3,19
"4034";2013-02-19;3,23
"4035";2013-02-20;3,34
"4036";2013-02-21;3,29
"4037";2013-02-22;3,27
"4038";2013-02-25;3,42
"4039";2013-02-26;3,46
"4040";2013-02-27;3,49
"4041";2013-02-28;3,48
"4042";2013-03-01;3,54
"4043";2013-03-04;3,53
"4044";2013-03-05;3,63
"4045";2013-03-06;3,57
"4046";2013-03-07;3,54
"4047";2013-03-08;3,57
"4048";2013-03-11;3,64
"4049";2013-03-12;3,71
"4050";2013-03-13;3,72
"4051";2013-03-14;3,74
"4052";2013-03-15;3,89
"4053";2013-03-18;3,98
"4054";2013-03-19;3,96
"4055";2013-03-20;3,97
"4056";2013-03-21;4,01
"4057";2013-03-22;4,01
"4058";2013-03-25;4,08
"4059";2013-03-26;3,99
"4060";2013-03-27;4,08
"4061";2013-03-28;4,03
"4062";2013-04-01;3,97
"4063";2013-04-02;4,07
"4064";2013-04-03;4
"4065";2013-04-04;3,94
"4066";2013-04-05;3,98
"4067";2013-04-08;4,18
"4068";2013-04-09;4,08
"4069";2013-04-10;4,07
"4070";2013-04-11;4,11
"4071";2013-04-12;4,21
"4072";2013-04-15;4,23
"4073";2013-04-16;4,19
"4074";2013-04-17;4,24
"4075";2013-04-18;4,23
"4076";2013-04-19;4,38
"4077";2013-04-22;4,33
"4078";2013-04-23;4,27
"4079";2013-04-24;4,25
"4080";2013-04-25;4,19
"4081";2013-04-26;4,16
"4082";2013-04-29;4,28
"4083";2013-04-30;4,3
"4084";2013-05-01;4,31
"4085";2013-05-02;4,28
"4086";2013-05-03;3,98
"4087";2013-05-06;3,93
"4088";2013-05-07;3,88
"4089";2013-05-08;3,86
"4090";2013-05-09;3,87
"4091";2013-05-10;3,9
"4092";2013-05-13;3,87
"4093";2013-05-14;3,93
"4094";2013-05-15;4,03
"4095";2013-05-16;4,01
"4096";2013-05-17;3,89
"4097";2013-05-20;4,1
"4098";2013-05-21;4,13
"4099";2013-05-22;4,16
"4100";2013-05-23;4,15
"4101";2013-05-24;4,15
"4102";2013-05-28;4,19
"4103";2013-05-29;4,15
"4104";2013-05-30;4,12
"4105";2013-05-31;4,02
"4106";2013-06-03;4
"4107";2013-06-04;4
"4108";2013-06-05;3,99
"4109";2013-06-06;3,93
"4110";2013-06-07;3,79
"4111";2013-06-10;3,85
"4112";2013-06-11;3,77
"4113";2013-06-12;3,74
"4114";2013-06-13;3,73
"4115";2013-06-14;3,76
"4116";2013-06-17;3,78
"4117";2013-06-18;3,9
"4118";2013-06-19;3,93
"4119";2013-06-20;3,9
"4120";2013-06-21;3,85
"4121";2013-06-24;3,81
"4122";2013-06-25;3,77
"4123";2013-06-26;3,72
"4124";2013-06-27;3,73
"4125";2013-06-28;3,57
"4126";2013-07-01;3,52
"4127";2013-07-02;3,58
"4128";2013-07-03;3,54
"4129";2013-07-05;3,52
"4130";2013-07-08;3,65
"4131";2013-07-09;3,69
"4132";2013-07-10;3,69
"4133";2013-07-11;3,64
"4134";2013-07-12;3,61
"4135";2013-07-15;3,67
"4136";2013-07-16;3,69
"4137";2013-07-17;3,67
"4138";2013-07-18;3,66
"4139";2013-07-19;3,78
"4140";2013-07-22;3,71
"4141";2013-07-23;3,68
"4142";2013-07-24;3,7
"4143";2013-07-25;3,68
"4144";2013-07-26;3,59
"4145";2013-07-29;3,49
"4146";2013-07-30;3,48
"4147";2013-07-31;3,46
"4148";2013-08-01;3,44
"4149";2013-08-02;3,39
"4150";2013-08-05;3,33
"4151";2013-08-06;3,35
"4152";2013-08-07;3,32
"4153";2013-08-08;3,27
"4154";2013-08-09;3,32
"4155";2013-08-12;3,34
"4156";2013-08-13;3,34
"4157";2013-08-14;3,36
"4158";2013-08-15;3,34
"4159";2013-08-16;3,35
"4160";2013-08-19;3,46
"4161";2013-08-20;3,48
"4162";2013-08-21;3,51
"4163";2013-08-22;3,52
"4164";2013-08-23;3,5
"4165";2013-08-26;3,55
"4166";2013-08-27;3,5
"4167";2013-08-28;3,54
"4168";2013-08-29;3,58
"4169";2013-08-30;3,57
"4170";2013-09-03;3,64
"4171";2013-09-04;3,68
"4172";2013-09-05;3,7
"4173";2013-09-06;3,55
"4174";2013-09-09;3,62
"4175";2013-09-10;3,65
"4176";2013-09-11;3,6
"4177";2013-09-12;3,57
"4178";2013-09-13;3,6
"4179";2013-09-16;3,64
"4180";2013-09-17;3,77
"4181";2013-09-18;3,72
"4182";2013-09-19;3,73
"4183";2013-09-20;3,68
"4184";2013-09-23;3,66
"4185";2013-09-24;3,59
"4186";2013-09-25;3,52
"4187";2013-09-26;3,49
"4188";2013-09-27;3,51
"4189";2013-09-30;3,48
"4190";2013-10-01;3,56
"4191";2013-10-02;3,63
"4192";2013-10-03;3,58
"4193";2013-10-04;3,57
"4194";2013-10-07;3,62
"4195";2013-10-08;3,72
"4196";2013-10-09;3,7
"4197";2013-10-10;3,74
"4198";2013-10-11;3,74
"4199";2013-10-14;3,82
"4200";2013-10-15;3,83
"4201";2013-10-16;3,84
"4202";2013-10-17;3,75
"4203";2013-10-18;3,72
"4204";2013-10-21;3,77
"4205";2013-10-22;3,7
"4206";2013-10-23;3,66
"4207";2013-10-24;3,65
"4208";2013-10-25;3,69
"4209";2013-10-28;3,61
"4210";2013-10-29;3,57
"4211";2013-10-30;3,55
"4212";2013-10-31;3,57
"4213";2013-11-01;3,45
"4214";2013-11-04;3,38
"4215";2013-11-05;3,37
"4216";2013-11-06;3,46
"4217";2013-11-07;3,59
"4218";2013-11-08;3,54
"4219";2013-11-11;3,62
"4220";2013-11-12;3,69
"4221";2013-11-13;3,69
"4222";2013-11-14;3,52
"4223";2013-11-15;3,56
"4224";2013-11-18;3,71
"4225";2013-11-19;3,63
"4226";2013-11-20;3,63
"4227";2013-11-21;3,68
"4228";2013-11-22;3,78
"4229";2013-11-25;3,85
"4230";2013-11-26;3,87
"4231";2013-11-27;3,87
"4232";2013-11-29;3,87
"4233";2013-12-02;3,85
"4234";2013-12-03;3,84
"4235";2013-12-04;3,89
"4236";2013-12-05;3,97
"4237";2013-12-06;4,15
"4238";2013-12-09;4,24
"4239";2013-12-10;4,24
"4240";2013-12-11;4,24
"4241";2013-12-12;4,4
"4242";2013-12-13;4,44
"4243";2013-12-16;4,21
"4244";2013-12-17;4,2
"4245";2013-12-18;4,25
"4246";2013-12-19;4,25
"4247";2013-12-20;4,35
"4248";2013-12-23;4,52
"4249";2013-12-24;4,52
"4250";2013-12-26;4,4
"4251";2013-12-27;4,34
"4252";2013-12-30;4,41
"4253";2013-12-31;4,31
"4254";2014-01-02;4,32
"4255";2014-01-03;4,39
"4256";2014-01-06;4,5
"4257";2014-01-07;4,58
"4258";2014-01-08;4,36
"4259";2014-01-09;4,15
"4260";2014-01-10;3,95
"4261";2014-01-13;4,19
"4262";2014-01-14;4,36
"4263";2014-01-15;4,45
"4264";2014-01-16;4,55
"4265";2014-01-17;4,39
"4266";2014-01-21;4,61
"4267";2014-01-22;4,92
"4268";2014-01-23;5,64
"4269";2014-01-24;5,17
"4270";2014-01-27;5,66
"4271";2014-01-28;5,25
"4272";2014-01-29;5,23
"4273";2014-01-30;5,27
"4274";2014-01-31;5,04
"4275";2014-02-03;5,04
"4276";2014-02-04;5,78
"4277";2014-02-05;8,12
"4278";2014-02-06;6,9
"4279";2014-02-07;5,92
"4280";2014-02-10;8,15
"4281";2014-02-11;7,75
"4282";2014-02-12;5,96
"4283";2014-02-13;5,34
"4284";2014-02-14;5,54
"4285";2014-02-18;5,8
"4286";2014-02-19;6
"4287";2014-02-20;5,96
"4288";2014-02-21;6,24
"4289";2014-02-24;6,08
"4290";2014-02-25;5,21
"4291";2014-02-26;4,81
"4292";2014-02-27;4,61
"4293";2014-02-28;4,8
"4294";2014-03-03;7,09
"4295";2014-03-04;7,98
"4296";2014-03-05;6,46
"4297";2014-03-06;4,89
"4298";2014-03-07;4,78
"4299";2014-03-10;4,67
"4300";2014-03-11;4,67
"4301";2014-03-12;4,72
"4302";2014-03-13;4,41
"4303";2014-03-14;4,4
"4304";2014-03-17;4,57
"4305";2014-03-18;4,42
"4306";2014-03-19;4,43
"4307";2014-03-20;4,39
"4308";2014-03-21;4,33
"4309";2014-03-24;4,42
"4310";2014-03-25;4,53
"4311";2014-03-26;4,44
"4312";2014-03-27;4,39
"4313";2014-03-28;4,5
"4314";2014-03-31;4,48
"4315";2014-04-01;4,39
"4316";2014-04-02;4,39
"4317";2014-04-03;4,51
"4318";2014-04-04;4,49
"4319";2014-04-07;4,58
"4320";2014-04-08;4,57
"4321";2014-04-09;4,67
"4322";2014-04-10;4,67
"4323";2014-04-11;4,67
"4324";2014-04-14;4,64
"4325";2014-04-15;4,69
"4326";2014-04-16;4,64
"4327";2014-04-17;4,64
"4328";2014-04-21;4,76
"4329";2014-04-22;4,76
"4330";2014-04-23;4,81
"4331";2014-04-24;4,81
"4332";2014-04-25;4,83
"4333";2014-04-28;4,72
"4334";2014-04-29;4,78
"4335";2014-04-30;4,79
"4336";2014-05-01;4,79
"4337";2014-05-02;4,73
"4338";2014-05-05;4,73
"4339";2014-05-06;4,8
"4340";2014-05-07;4,82
"4341";2014-05-08;4,77
"4342";2014-05-09;4,59
"4343";2014-05-12;4,52
"4344";2014-05-13;4,47
"4345";2014-05-14;4,47
"4346";2014-05-15;4,42
"4347";2014-05-16;4,42
"4348";2014-05-19;4,54
"4349";2014-05-20;4,53
"4350";2014-05-21;4,57
"4351";2014-05-22;4,57
"4352";2014-05-23;4,4
"4353";2014-05-26;4,4
"4354";2014-05-27;4,4
"4355";2014-05-28;4,56
"4356";2014-05-29;4,63
"4357";2014-05-30;4,49
"4358";2014-06-02;4,49
"4359";2014-06-03;4,62
"4360";2014-06-04;4,62
"4361";2014-06-05;4,66
"4362";2014-06-06;4,66
"4363";2014-06-09;4,67
"4364";2014-06-10;4,67
"4365";2014-06-11;4,51
"4366";2014-06-12;4,51
"4367";2014-06-13;4,7
"4368";2014-06-16;4,71
"4369";2014-06-17;4,68
"4370";2014-06-18;4,68
"4371";2014-06-19;4,67
"4372";2014-06-20;4,53
"4373";2014-06-23;4,53
"4374";2014-06-24;4,49
"4375";2014-06-25;4,58
"4376";2014-06-26;4,58
"4377";2014-06-27;4,39
"4378";2014-06-30;4,39
"4379";2014-07-01;4,47
"4380";2014-07-02;4,47
"4381";2014-07-03;4,31
"4382";2014-07-07;4,31
"4383";2014-07-08;4,18
"4384";2014-07-09;4,17
"4385";2014-07-10;4,15
"4386";2014-07-11;4,13
"4387";2014-07-14;4,13
"4388";2014-07-15;4,13
"4389";2014-07-16;4,16
"4390";2014-07-17;4,04
"4391";2014-07-18;4,08
"4392";2014-07-21;3,87
"4393";2014-07-22;3,81
"4394";2014-07-23;3,83
"4395";2014-07-24;3,83
"4396";2014-07-25;3,86
"4397";2014-07-28;3,84
"4398";2014-07-29;3,79
"4399";2014-07-30;3,78
"4400";2014-07-31;3,78
"4401";2014-08-01;3,77
"4402";2014-08-04;3,87
"4403";2014-08-05;3,87
"4404";2014-08-06;3,92
"4405";2014-08-07;3,99
"4406";2014-08-08;3,94
"4407";2014-08-11;4
"4408";2014-08-12;3,94
"4409";2014-08-13;3,9
"4410";2014-08-14;3,85
"4411";2014-08-15;3,8
"4412";2014-08-18;3,78
"4413";2014-08-19;3,84
"4414";2014-08-20;3,88
"4415";2014-08-21;3,88
"4416";2014-08-22;3,88
"4417";2014-08-25;3,94
"4418";2014-08-26;3,99
"4419";2014-08-27;4,02
"4420";2014-08-28;4,06
"4421";2014-08-29;4,04
"4422";2014-09-02;4,01
"4423";2014-09-03;3,94
"4424";2014-09-04;3,91
"4425";2014-09-05;3,86
"4426";2014-09-08;3,86
"4427";2014-09-09;3,93
